,AVIBASEID,WEEK,OBSERVATION COUNT,normalized_observation_count,fractional_norm_count
523,0D88C072,52,312,312.0,0.021086780210867802
524,0E599E6C,1,6485,6485.0,0.04787179070763144
525,0E599E6C,2,2815,2815.0,0.020780121949419042
526,0E599E6C,3,1203,1203.0,0.008880457088863626
527,0E599E6C,4,2245,2245.0,0.016572424076890142
528,0E599E6C,5,2429,2429.0,0.01793069847784684
529,0E599E6C,6,3192,3192.0,0.02356310808616184
530,0E599E6C,7,1632,1632.0,0.012047303382398535
531,0E599E6C,8,2223,2223.0,0.01641002170286271
532,0E599E6C,9,3961,3961.0,0.02923980925102978
533,0E599E6C,10,5742,5742.0,0.04238701962115955
534,0E599E6C,11,3586,3586.0,0.02647158696647129
535,0E599E6C,12,3083,3083.0,0.02275847814211684
536,0E599E6C,13,2740,2740.0,0.020226477492507344
537,0E599E6C,14,3147,3147.0,0.023230921412014823
538,0E599E6C,15,2689,2689.0,0.019849999261807392
539,0E599E6C,16,2748,2748.0,0.02028553290124459
540,0E599E6C,17,2853,2853.0,0.02106063514092097
541,0E599E6C,18,1801,1801.0,0.013294848891972893
542,0E599E6C,19,1457,1457.0,0.010755466316271242
543,0E599E6C,20,472,472.0,0.0034842691154976157
544,0E599E6C,21,928,928.0,0.006850427413520736
545,0E599E6C,22,1632,1632.0,0.012047303382398535
546,0E599E6C,23,1276,1276.0,0.009419337693591013
547,0E599E6C,24,933,933.0,0.006887337043981516
548,0E599E6C,25,827,827.0,0.006104852878212983
549,0E599E6C,26,653,653.0,0.004820397738177845
550,0E599E6C,27,441,441.0,0.0032554294066407807
551,0E599E6C,28,721,721.0,0.005322368712444451
552,0E599E6C,29,945,945.0,0.006975920157087387
553,0E599E6C,30,602,602.0,0.0044439195074778915
554,0E599E6C,31,832,832.0,0.006141762508673763
555,0E599E6C,32,779,779.0,0.005750520425789497
556,0E599E6C,33,553,553.0,0.004082205128962249
557,0E599E6C,34,1539,1539.0,0.011360784255828031
558,0E599E6C,35,1143,1143.0,0.008437541523334268
559,0E599E6C,36,1127,1127.0,0.008319430705859773
560,0E599E6C,37,1433,1433.0,0.010578300090059499
561,0E599E6C,38,1185,1185.0,0.008747582419204819
562,0E599E6C,39,1013,1013.0,0.007477891131353993
563,0E599E6C,40,1474,1474.0,0.010880959059837892
564,0E599E6C,41,3470,3470.0,0.025615283539781198
565,0E599E6C,42,4439,4439.0,0.03276836992308033
566,0E599E6C,43,1580,1580.0,0.011663443225606425
567,0E599E6C,44,7723,7723.0,0.05701061520972052
568,0E599E6C,45,9786,9786.0,0.07223952873783827
569,0E599E6C,46,7305,7305.0,0.05392497010319933
570,0E599E6C,47,4451,4451.0,0.0328569530361862
571,0E599E6C,48,3982,3982.0,0.029394829698965053
572,0E599E6C,49,3668,3668.0,0.02707690490602808
573,0E599E6C,50,3033,3033.0,0.02238938183750904
574,0E599E6C,51,4806,4806.0,0.03547753679890157
575,0E599E6C,52,4684,4684.0,0.03457694181565854
576,115F04DD,1,2,2.0,0.03636363636363636
577,115F04DD,2,5,5.0,0.09090909090909091
578,115F04DD,5,3,3.0,0.05454545454545454
579,115F04DD,6,9,9.0,0.16363636363636364
580,115F04DD,8,5,5.0,0.09090909090909091
581,115F04DD,9,2,2.0,0.03636363636363636
582,115F04DD,10,2,2.0,0.03636363636363636
583,115F04DD,11,3,3.0,0.05454545454545454
584,115F04DD,12,6,6.0,0.10909090909090909
585,115F04DD,13,7,7.0,0.12727272727272726
586,115F04DD,14,1,1.0,0.01818181818181818
587,115F04DD,44,1,1.0,0.01818181818181818
588,115F04DD,50,4,4.0,0.07272727272727272
589,115F04DD,51,3,3.0,0.05454545454545454
590,115F04DD,52,2,2.0,0.03636363636363636
591,15369E8E,1,42979,42979.0,0.061412169837606896
592,15369E8E,2,69907,69907.0,0.09988926119355
593,15369E8E,3,15814,15814.0,0.02259643206710057
594,15369E8E,4,41167,41167.0,0.058823025098414645
595,15369E8E,5,14135,14135.0,0.020197329408654773
596,15369E8E,6,22995,22995.0,0.032857275539583765
597,15369E8E,7,18580,18580.0,0.026548735791496688
598,15369E8E,8,15396,15396.0,0.021999156956183156
599,15369E8E,9,11800,11800.0,0.016860876336903172
600,15369E8E,10,7557,7557.0,0.010798105294743836
601,15369E8E,11,14653,14653.0,0.02093749330208832
602,15369E8E,12,6958,6958.0,0.009942201487472225
603,15369E8E,13,6922,6922.0,0.00989076152576642
604,15369E8E,14,21079,21079.0,0.03011952646657474
605,15369E8E,15,6487,6487.0,0.00926919532182126
606,15369E8E,16,33356,33356.0,0.04766198229607985
607,15369E8E,17,9166,9166.0,0.013097185805428345
608,15369E8E,18,4500,4500.0,0.006429995213225786
609,15369E8E,19,720,720.0,0.0010287992341161257
610,15369E8E,20,50,50.0,7.144439125806428e-05
611,15369E8E,21,4,4.0,5.7155513006451426e-06
612,15369E8E,25,1,1.0,1.4288878251612856e-06
613,15369E8E,27,5,5.0,7.144439125806429e-06
614,15369E8E,28,14,14.0,2.0004429552258e-05
615,15369E8E,29,22,22.0,3.1435532153548284e-05
616,15369E8E,30,6,6.0,8.573326950967714e-06
617,15369E8E,31,7,7.0,1.0002214776129e-05
618,15369E8E,32,10,10.0,1.4288878251612858e-05
619,15369E8E,33,6,6.0,8.573326950967714e-06
620,15369E8E,34,4,4.0,5.7155513006451426e-06
621,15369E8E,35,2,2.0,2.8577756503225713e-06
622,15369E8E,36,51,51.0,7.287327908322557e-05
623,15369E8E,37,26,26.0,3.715108345419343e-05
624,15369E8E,38,53,53.0,7.573105473354815e-05
625,15369E8E,39,571,571.0,0.0008158949481670942
626,15369E8E,40,372,372.0,0.0005315462709599983
627,15369E8E,41,7300,7300.0,0.010430881123677386
628,15369E8E,42,24593,24593.0,0.0351406382841915
629,15369E8E,43,6224,6224.0,0.008893397823803842
630,15369E8E,44,34647,34647.0,0.049506676478363064
631,15369E8E,45,39849,39849.0,0.056939750944852076
632,15369E8E,46,50961,50961.0,0.07281755245804428
633,15369E8E,47,30362,30362.0,0.043383892147546954
634,15369E8E,48,37533,37533.0,0.05363044674177854
635,15369E8E,49,27190,27190.0,0.03885145996613536
636,15369E8E,50,40031,40031.0,0.05719980852903143
637,15369E8E,51,14687,14687.0,0.020986075488143803
638,15369E8E,52,21093,21093.0,0.030139530896127
639,1929E1E1,1,46197,46197.0,0.18054095458435757
640,1929E1E1,2,20352,20352.0,0.07953697226445106
641,1929E1E1,3,9456,9456.0,0.03695467815117184
642,1929E1E1,4,18358,18358.0,0.07174428738358847
643,1929E1E1,5,5417,5417.0,0.021169996990788687
644,1929E1E1,6,7410,7410.0,0.028958773805010923
645,1929E1E1,7,6325,6325.0,0.024718521500228623
646,1929E1E1,8,6337,6337.0,0.02476541829991285
647,1929E1E1,9,3772,3772.0,0.01474122736740907
648,1929E1E1,10,5506,5506.0,0.021517814921780048
649,1929E1E1,11,4431,4431.0,0.017316643283401267
650,1929E1E1,12,2225,2225.0,0.008695448274783982
651,1929E1E1,13,5636,5636.0,0.02202586358502585
652,1929E1E1,14,675,675.0,0.002637944982237837
653,1929E1E1,15,1069,1069.0,0.004177723238536664
654,1929E1E1,16,74,74.0,0.000289196931386074
655,1929E1E1,17,95,95.0,0.0003712663308334734
656,1929E1E1,18,59,59.0,0.00023057593178078874
657,1929E1E1,19,54,54.0,0.00021103559857902696
658,1929E1E1,20,23,23.0,8.988553272810409e-05
659,1929E1E1,21,14,14.0,5.471293296493292e-05
660,1929E1E1,22,66,66.0,0.00025793239826325516
661,1929E1E1,23,51,51.0,0.00019931139865796992
662,1929E1E1,24,68,68.0,0.0002657485315439599
663,1929E1E1,25,26,26.0,0.00010160973264916113
664,1929E1E1,26,8,8.0,3.126453312281881e-05
665,1929E1E1,27,37,37.0,0.000144598465693037
666,1929E1E1,28,42,42.0,0.00016413879889479876
667,1929E1E1,29,54,54.0,0.00021103559857902696
668,1929E1E1,30,45,45.0,0.0001758629988158558
669,1929E1E1,31,26,26.0,0.00010160973264916113
670,1929E1E1,32,110,110.0,0.00042988733043875866
671,1929E1E1,33,39,39.0,0.0001524145989737417
672,1929E1E1,34,183,183.0,0.0007151761951844803
673,1929E1E1,35,51,51.0,0.00019931139865796992
674,1929E1E1,36,54,54.0,0.00021103559857902696
675,1929E1E1,37,50,50.0,0.00019540333201761755
676,1929E1E1,38,61,61.0,0.00023839206506149344
677,1929E1E1,39,29,29.0,0.00011333393257021819
678,1929E1E1,40,28,28.0,0.00010942586592986583
679,1929E1E1,41,187,187.0,0.0007308084617458897
680,1929E1E1,42,546,546.0,0.0021338043856323837
681,1929E1E1,43,477,477.0,0.0018641477874480716
682,1929E1E1,44,1177,1177.0,0.004599794435694717
683,1929E1E1,45,4075,4075.0,0.01592537155943583
684,1929E1E1,46,4301,4301.0,0.01680859462015546
685,1929E1E1,47,4951,4951.0,0.01934883793638449
686,1929E1E1,48,8756,8756.0,0.034219031502925185
687,1929E1E1,49,14243,14243.0,0.05566259315853854
688,1929E1E1,50,15708,15708.0,0.06138791078665473
689,1929E1E1,51,36039,36039.0,0.14084281365165838
690,1929E1E1,52,20908,20908.0,0.08170985731648696
691,19CCBBD2,1,1516,1516.0,0.02516266100119506
692,19CCBBD2,2,1219,1219.0,0.020233036781303945
693,19CCBBD2,3,810,810.0,0.013444429690612136
694,19CCBBD2,4,1600,1600.0,0.02655689815429558
695,19CCBBD2,5,827,827.0,0.013726596733501528
696,19CCBBD2,6,1038,1038.0,0.017228787677599257
697,19CCBBD2,7,862,862.0,0.014307528880626743
698,19CCBBD2,8,1436,1436.0,0.02383481609348028
699,19CCBBD2,9,755,755.0,0.012531536316558225
700,19CCBBD2,10,913,913.0,0.015154030009294914
701,19CCBBD2,11,1602,1602.0,0.026590094276988448
702,19CCBBD2,12,1188,1188.0,0.01971849687956447
703,19CCBBD2,13,1485,1485.0,0.024648121099455585
704,19CCBBD2,14,1598,1598.0,0.02652370203160271
705,19CCBBD2,15,1395,1395.0,0.023154295578276456
706,19CCBBD2,16,1343,1343.0,0.022291196388261852
707,19CCBBD2,17,1424,1424.0,0.023635639357323063
708,19CCBBD2,18,1250,1250.0,0.02074757668304342
709,19CCBBD2,19,1230,1230.0,0.020415615456114727
710,19CCBBD2,20,737,737.0,0.012232771212322401
711,19CCBBD2,21,1031,1031.0,0.017112601248174212
712,19CCBBD2,22,1308,1308.0,0.021710264241136635
713,19CCBBD2,23,1078,1078.0,0.017892710131456647
714,19CCBBD2,24,1154,1154.0,0.019154162793785685
715,19CCBBD2,25,828,828.0,0.013743194794847962
716,19CCBBD2,26,867,867.0,0.014390519187358916
717,19CCBBD2,27,995,995.0,0.016515071039702563
718,19CCBBD2,28,958,958.0,0.015900942769884477
719,19CCBBD2,29,1073,1073.0,0.01780971982472447
720,19CCBBD2,30,804,804.0,0.013344841322533527
721,19CCBBD2,31,927,927.0,0.015386402868145
722,19CCBBD2,32,1064,1064.0,0.01766033727260656
723,19CCBBD2,33,1222,1222.0,0.020282830965343248
724,19CCBBD2,34,1024,1024.0,0.01699641481874917
725,19CCBBD2,35,1405,1405.0,0.023320276191740805
726,19CCBBD2,36,1456,1456.0,0.024166777320408978
727,19CCBBD2,37,1382,1382.0,0.022938520780772804
728,19CCBBD2,38,1609,1609.0,0.026706280706413493
729,19CCBBD2,39,1092,1092.0,0.018125082990306733
730,19CCBBD2,40,1286,1286.0,0.021345106891515073
731,19CCBBD2,41,1130,1130.0,0.01875580932147125
732,19CCBBD2,42,1248,1248.0,0.02071438056035055
733,19CCBBD2,43,784,784.0,0.013012880095604834
734,19CCBBD2,44,1084,1084.0,0.017992298499535254
735,19CCBBD2,45,866,866.0,0.014373921126012481
736,19CCBBD2,46,1123,1123.0,0.01863962289204621
737,19CCBBD2,47,1203,1203.0,0.01996746779976099
738,19CCBBD2,48,577,577.0,0.009577081396892843
739,19CCBBD2,49,662,662.0,0.010987916611339795
740,19CCBBD2,50,1722,1722.0,0.028581861638560618
741,19CCBBD2,51,1537,1537.0,0.02551122028947019
742,19CCBBD2,52,1521,1521.0,0.025245651307927233
743,1E1AB415,1,18389,18389.0,0.140010659357393
744,1E1AB415,2,788,788.0,0.005999695446931628
745,1E1AB415,3,487,487.0,0.003707933607431095
746,1E1AB415,4,7475,7475.0,0.056913354652048116
747,1E1AB415,5,386,386.0,0.0029389371097913813
748,1E1AB415,6,708,708.0,0.0053905893101873
749,1E1AB415,7,1078,1078.0,0.008207705192629816
750,1E1AB415,8,4969,4969.0,0.037833104918532055
751,1E1AB415,9,236,236.0,0.0017968631033957667
752,1E1AB415,10,2288,2288.0,0.01742043551088777
753,1E1AB415,11,1268,1268.0,0.009654332267397593
754,1E1AB415,12,794,794.0,0.006045378407187453
755,1E1AB415,13,2053,2053.0,0.01563118623420131
756,1E1AB415,14,1918,1918.0,0.014603319628445256
757,1E1AB415,15,1786,1786.0,0.013598294502817116
758,1E1AB415,16,3788,3788.0,0.028841175574843916
759,1E1AB415,17,4258,4258.0,0.03241967412821684
760,1E1AB415,18,3774,3774.0,0.02873458200091366
761,1E1AB415,19,3529,3529.0,0.026869194457134156
762,1E1AB415,20,2516,2516.0,0.019156388000609106
763,1E1AB415,21,2934,2934.0,0.02233896756509822
764,1E1AB415,22,3697,3697.0,0.028148317344297243
765,1E1AB415,23,2899,2899.0,0.022072483630272574
766,1E1AB415,24,2734,2734.0,0.0208162022232374
767,1E1AB415,25,2196,2196.0,0.016719963453631796
768,1E1AB415,26,2047,2047.0,0.015585503273945485
769,1E1AB415,27,2277,2277.0,0.017336683417085427
770,1E1AB415,28,2122,2122.0,0.01615654027714329
771,1E1AB415,29,1911,1911.0,0.014550022841480128
772,1E1AB415,30,1448,1448.0,0.011024821075072331
773,1E1AB415,31,754,754.0,0.005740825338815289
774,1E1AB415,32,1152,1152.0,0.008771128369118319
775,1E1AB415,33,864,864.0,0.006578346276838739
776,1E1AB415,34,1182,1182.0,0.008999543170397441
777,1E1AB415,35,1881,1881.0,0.014321608040201005
778,1E1AB415,36,4548,4548.0,0.03462768387391503
779,1E1AB415,37,4087,4087.0,0.03111770976092584
780,1E1AB415,38,2605,2605.0,0.01983401857773717
781,1E1AB415,39,2828,2828.0,0.021531901933911985
782,1E1AB415,40,1600,1600.0,0.012182122734886554
783,1E1AB415,41,3077,3077.0,0.023427744784528703
784,1E1AB415,42,2457,2457.0,0.018707172224760163
785,1E1AB415,43,1793,1793.0,0.013651591289782244
786,1E1AB415,44,3159,3159.0,0.02405207857469164
787,1E1AB415,45,1556,1556.0,0.011847114359677174
788,1E1AB415,46,2743,2743.0,0.020884726663621136
789,1E1AB415,47,1321,1321.0,0.01005786508299071
790,1E1AB415,48,571,571.0,0.004347495051012639
791,1E1AB415,49,640,640.0,0.004872849093954621
792,1E1AB415,50,1236,1236.0,0.009410689812699862
793,1E1AB415,51,1608,1608.0,0.012243033348560986
794,1E1AB415,52,2925,2925.0,0.022270443124714483
795,1F09CCCC,1,1,1.0,1.9180972475304497e-05
796,1F09CCCC,2,2,2.0,3.836194495060899e-05
797,1F09CCCC,3,2,2.0,3.836194495060899e-05
798,1F09CCCC,4,1,1.0,1.9180972475304497e-05
799,1F09CCCC,5,3,3.0,5.7542917425913496e-05
800,1F09CCCC,6,1,1.0,1.9180972475304497e-05
801,1F09CCCC,7,1,1.0,1.9180972475304497e-05
802,1F09CCCC,8,1,1.0,1.9180972475304497e-05
803,1F09CCCC,9,2,2.0,3.836194495060899e-05
804,1F09CCCC,10,1,1.0,1.9180972475304497e-05
805,1F09CCCC,11,76,76.0,0.0014577539081231418
806,1F09CCCC,12,409,409.0,0.00784501774239954
807,1F09CCCC,13,1194,1194.0,0.02290208113551357
808,1F09CCCC,14,1847,1847.0,0.03542725616188741
809,1F09CCCC,15,2154,2154.0,0.04131581471180589
810,1F09CCCC,16,3525,3525.0,0.06761292797544835
811,1F09CCCC,17,4239,4239.0,0.08130814232281576
812,1F09CCCC,18,4272,4272.0,0.08194111441450082
813,1F09CCCC,19,3467,3467.0,0.0665004315718807
814,1F09CCCC,20,2177,2177.0,0.04175697707873789
815,1F09CCCC,21,3083,3083.0,0.059134938141363766
816,1F09CCCC,22,2644,2644.0,0.050714491224705095
817,1F09CCCC,23,2539,2539.0,0.04870048911479812
818,1F09CCCC,24,2379,2379.0,0.0456315335187494
819,1F09CCCC,25,1694,1694.0,0.03249256737316582
820,1F09CCCC,26,1406,1406.0,0.026968447300278125
821,1F09CCCC,27,1452,1452.0,0.02785077203414213
822,1F09CCCC,28,790,790.0,0.015152968255490553
823,1F09CCCC,29,713,713.0,0.013676033374892108
824,1F09CCCC,30,640,640.0,0.01227582238419488
825,1F09CCCC,31,779,779.0,0.014941977558262204
826,1F09CCCC,32,1006,1006.0,0.019296058310156326
827,1F09CCCC,33,1324,1324.0,0.025395607557303156
828,1F09CCCC,34,1482,1482.0,0.028426201208401267
829,1F09CCCC,35,1726,1726.0,0.033106358492375566
830,1F09CCCC,36,2062,2062.0,0.039551165244077875
831,1F09CCCC,37,1386,1386.0,0.026584827850772035
832,1F09CCCC,38,984,984.0,0.018874076915699627
833,1F09CCCC,39,340,340.0,0.006521530641603529
834,1F09CCCC,40,186,186.0,0.0035676608804066368
835,1F09CCCC,41,45,45.0,0.0008631437613887024
836,1F09CCCC,42,16,16.0,0.00030689555960487194
837,1F09CCCC,43,16,16.0,0.00030689555960487194
838,1F09CCCC,44,25,25.0,0.00047952431188261245
839,1F09CCCC,45,15,15.0,0.00028771458712956746
840,1F09CCCC,46,7,7.0,0.0001342668073271315
841,1F09CCCC,47,1,1.0,1.9180972475304497e-05
842,1F09CCCC,48,7,7.0,0.0001342668073271315
843,1F09CCCC,49,6,6.0,0.00011508583485182699
844,1F09CCCC,50,2,2.0,3.836194495060899e-05
845,1F09CCCC,51,1,1.0,1.9180972475304497e-05
846,1F09CCCC,52,4,4.0,7.672388990121799e-05
847,20748450,1,177,177.0,0.015776807202067922
848,20748450,2,200,200.0,0.017826900793297084
849,20748450,3,278,278.0,0.02477939210268295
850,20748450,4,372,372.0,0.03315803547553258
851,20748450,5,184,184.0,0.01640074872983332
852,20748450,6,191,191.0,0.017024690257598715
853,20748450,7,133,133.0,0.011854889027542562
854,20748450,8,296,296.0,0.026383813174079687
855,20748450,9,255,255.0,0.022729298511453784
856,20748450,10,174,174.0,0.015509403690168464
857,20748450,11,326,326.0,0.02905784829307425
858,20748450,12,356,356.0,0.03173188341206881
859,20748450,13,366,366.0,0.03262322845173367
860,20748450,14,420,420.0,0.03743649166592388
861,20748450,15,380,380.0,0.03387111150726446
862,20748450,16,387,387.0,0.03449505303502986
863,20748450,17,412,412.0,0.03672341563419199
864,20748450,18,441,441.0,0.03930831624922007
865,20748450,19,400,400.0,0.03565380158659417
866,20748450,20,246,246.0,0.021927087975755415
867,20748450,21,264,264.0,0.023531509047152153
868,20748450,22,364,364.0,0.03244495944380069
869,20748450,23,210,210.0,0.01871824583296194
870,20748450,24,186,186.0,0.01657901773776629
871,20748450,25,186,186.0,0.01657901773776629
872,20748450,26,167,167.0,0.014885462162403067
873,20748450,27,182,182.0,0.016222479721900347
874,20748450,28,128,128.0,0.011409216507710134
875,20748450,29,108,108.0,0.009626526428380426
876,20748450,30,100,100.0,0.008913450396648542
877,20748450,31,81,81.0,0.007219894821285319
878,20748450,32,83,83.0,0.0073981638292182905
879,20748450,33,121,121.0,0.010785274979944737
880,20748450,34,93,93.0,0.008289508868883145
881,20748450,35,98,98.0,0.008735181388715572
882,20748450,36,177,177.0,0.015776807202067922
883,20748450,37,130,130.0,0.011587485515643106
884,20748450,38,295,295.0,0.0262946786701132
885,20748450,39,221,221.0,0.019698725376593278
886,20748450,40,232,232.0,0.02067920492022462
887,20748450,41,177,177.0,0.015776807202067922
888,20748450,42,117,117.0,0.010428736964078795
889,20748450,43,96,96.0,0.008556912380782601
890,20748450,44,139,139.0,0.012389696051341475
891,20748450,45,143,143.0,0.012746234067207415
892,20748450,46,153,153.0,0.01363757910687227
893,20748450,47,117,117.0,0.010428736964078795
894,20748450,48,53,53.0,0.004724128710223727
895,20748450,49,126,126.0,0.011230947499777164
896,20748450,50,337,337.0,0.03003832783670559
897,20748450,51,154,154.0,0.013726713610838756
898,20748450,52,187,187.0,0.016668152241732775
899,20C2214E,1,3343,3343.0,0.0733033658590067
900,20C2214E,2,2206,2206.0,0.04837188904725359
901,20C2214E,3,1553,1553.0,0.03405328363118079
902,20C2214E,4,2306,2306.0,0.05056463107115448
903,20C2214E,5,1215,1215.0,0.02664181559039579
904,20C2214E,6,1608,1608.0,0.03525929174432628
905,20C2214E,7,1167,1167.0,0.025589299418923364
906,20C2214E,8,1614,1614.0,0.035390856265760336
907,20C2214E,9,901,901.0,0.019756605635347
908,20C2214E,10,1055,1055.0,0.02313342835215437
909,20C2214E,11,920,920.0,0.02017322661988817
910,20C2214E,12,652,652.0,0.01429667799583379
911,20C2214E,13,689,689.0,0.015107992544677118
912,20C2214E,14,690,690.0,0.015129919964916128
913,20C2214E,15,577,577.0,0.012652121477908123
914,20C2214E,16,519,519.0,0.01138033110404561
915,20C2214E,17,480,480.0,0.010525161714724262
916,20C2214E,18,395,395.0,0.008661330994408507
917,20C2214E,19,366,366.0,0.008025435807477251
918,20C2214E,20,293,293.0,0.006424734130029602
919,20C2214E,21,467,467.0,0.010240105251617147
920,20C2214E,22,468,468.0,0.010262032671856157
921,20C2214E,23,380,380.0,0.008332419690823375
922,20C2214E,24,420,420.0,0.00920951650038373
923,20C2214E,25,405,405.0,0.008880605196798596
924,20C2214E,26,333,333.0,0.0073018309395899575
925,20C2214E,27,368,368.0,0.008069290647955267
926,20C2214E,28,253,253.0,0.005547637320469247
927,20C2214E,29,361,361.0,0.007915798706282206
928,20C2214E,30,272,272.0,0.005964258305010415
929,20C2214E,31,286,286.0,0.00627124218835654
930,20C2214E,32,300,300.0,0.006578226071702664
931,20C2214E,33,275,275.0,0.006030040565727442
932,20C2214E,34,367,367.0,0.008047363227716259
933,20C2214E,35,413,413.0,0.009056024558710667
934,20C2214E,36,589,589.0,0.01291525052077623
935,20C2214E,37,548,548.0,0.012016226290976867
936,20C2214E,38,660,660.0,0.01447209735774586
937,20C2214E,39,732,732.0,0.016050871614954502
938,20C2214E,40,964,964.0,0.02113803311040456
939,20C2214E,41,799,799.0,0.017520008770968095
940,20C2214E,42,933,933.0,0.020458283082995285
941,20C2214E,43,728,728.0,0.015963161933998465
942,20C2214E,44,871,871.0,0.019098783028176736
943,20C2214E,45,1043,1043.0,0.022870299309286263
944,20C2214E,46,1159,1159.0,0.02541388005701129
945,20C2214E,47,2181,2181.0,0.04782370354127837
946,20C2214E,48,918,918.0,0.02012937177941015
947,20C2214E,49,769,769.0,0.01686218616379783
948,20C2214E,50,1711,1711.0,0.0375178160289442
949,20C2214E,51,1502,1502.0,0.03293498519899134
950,20C2214E,52,1581,1581.0,0.03466725139787304
